Iteration	Posterior	Likelihood	Prior	r1	r2
207500	-8.12968	-12.4367	4.30704	0.003297435	0.08092384
208000	-9.00561	-12.4279	3.42232	0.005450877	0.1230062
208500	-9.45135	-12.5752	3.12383	0.004379211	0.1390023
209000	-1.53051	-7.46703	5.93652	2.042431e-05	0.002726883
209500	-7.09289	-12.4178	5.32488	0.001305661	0.03202367
210000	-11.2592	-13.1413	1.88212	0.01582602	0.1896412
210500	-1.85602	-7.81811	5.96208	3.059888e-05	0.00143845
211000	-2.83791	-8.80259	5.96467	0.0001391577	0.001200398
211500	-8.3398	-12.4976	4.15782	0.003110855	0.08857125
212000	-4.64391	-10.4483	5.80436	0.0002226504	0.009132359
