Iteration	Posterior	Likelihood	Prior	r12	r14	r15	r2	r3	r5	r8	r9
894500	-9.14811	-20.2385	11.0904	0.06474675	0.002282869	0.00436541	0.1915227	0.07103348	0.01240319	0.223754	0.0736651
895000	-0.22215	-19.2993	19.0772	0.0268799	0.0003165029	0.00169476	0.04599863	0.02556855	0.01007658	0.1120599	0.02184063
895500	3.19852	-18.4759	21.6744	0.0005327861	0.000151786	0.0006604191	0.01065814	0.0120438	0.03556131	0.0315311	0.02343427
896000	-2.28323	-20.5184	18.2351	0.1087661	0.001520826	0.004527812	0.01800349	0.01056279	0.0774289	0.05521927	0.01050657
896500	-1.59122	-19.4866	17.8954	0.1336551	0.0007010644	0.002500797	0.03306185	0.00335582	0.06953768	0.04531856	0.01539222
897000	-1.65624	-21.3724	19.7162	0.02275683	0.0006412772	0.002618472	0.006170253	0.04101833	0.02312824	0.08484615	0.03130458
897500	-1.59018	-19.8622	18.272	0.05777286	0.001488965	0.001253742	0.05352804	0.03896492	0.05791077	0.06117197	0.01260258
898000	-2.30645	-18.2156	15.9091	0.03369338	0.0002994011	0.001217212	0.01029177	0.07375286	0.09015841	0.1139497	0.07947397
898500	-3.0384	-20.0121	16.9737	0.05356803	2.638998e-05	0.002636388	0.05703523	0.1270537	0.01830779	0.0258472	0.0651343
899000	-1.52156	-20.9182	19.3966	0.0617978	0.0002870476	0.005225401	0.002275561	0.08483651	0.00722358	0.01804529	0.04877083
899500	-2.84223	-20.274	17.4317	0.07419847	0.001748166	0.003295622	0.06592279	0.04152828	0.06157602	0.07220546	0.006231609
900000	0.778489	-19.5858	20.3643	0.02124989	0.0008204735	0.001157923	0.007596056	0.04441059	0.03076871	0.03801741	0.0360571
900500	-6.95683	-20.2396	13.2827	0.2052848	0.00110274	0.01009396	0.0227778	0.01961553	0.03551276	0.178565	0.06120397
901000	-4.63292	-19.7575	15.1246	0.1542762	0.001600092	0.002443747	0.02262326	0.08292947	0.09967284	0.01100938	0.06750797
901500	-3.23895	-21.9897	18.7508	0.06102751	0.001423975	0.0009691762	0.001118079	0.003812226	0.004847402	0.07853601	0.1090193
902000	-6.72618	-18.8502	12.124	0.2625218	0.0006198817	0.005173134	0.0093714	0.02226774	0.1313051	0.1125321	0.04830221
902500	-5.88649	-20.1122	14.2257	0.1158579	0.000807173	0.002021836	0.05163497	0.06381184	0.09636351	0.1398385	0.01667019
903000	-5.8886	-19.7932	13.9046	0.1018875	0.001829766	0.003686812	0.02619149	0.0556716	0.008400167	0.1540316	0.1513626
903500	0.672531	-20.3387	21.0112	0.0571777	0.001694541	0.0005936738	0.000873087	0.02147588	0.01665894	0.03334398	0.01591495
904000	-0.603458	-19.2924	18.6889	0.03569936	0.001084994	0.002135303	0.02543091	0.03818826	0.008152624	0.1186912	0.03446537
904500	-13.4781	-20.9595	7.48139	0.2872318	0.00641116	0.01115323	0.01590273	0.1125717	0.09420669	0.1700727	0.1266733
905000	-1.36647	-19.6188	18.2523	0.07402686	0.002383588	0.003655139	0.005715077	0.01541586	0.01875696	0.150019	0.01570373
905500	-1.81447	-20.7241	18.9096	0.1249997	0.001448502	0.00218036	0.001772816	0.0326074	0.007084913	0.03477033	0.04794705
906000	-13.2968	-22.5608	9.26403	0.1602007	0.008560297	0.01074982	0.06085434	0.06721066	0.1463598	0.2186495	0.06250632
906500	-5.25805	-19.4561	14.198	0.06591324	0.0004529615	0.002313358	0.06858818	0.1097963	0.00402557	0.1500719	0.08723069
907000	1.68297	-17.626	19.3089	0.01231666	2.565973e-05	0.0001930285	0.001129909	0.1520772	0.007925535	0.01001408	0.04916465
907500	-0.13386	-19.3918	19.258	0.1263559	0.0001957846	0.001797421	0.02449865	0.02857477	0.04302369	0.002197506	0.008750028
908000	-4.06315	-19.1847	15.1215	0.09420103	0.003139337	0.001864583	0.008805096	0.06236378	0.0701159	0.1675987	0.03412889
908500	-1.44262	-20.3382	18.8956	0.04878036	0.000229747	0.002706684	0.05646202	0.06129859	0.006412094	0.03758859	0.0400351
909000	-4.49276	-20.5862	16.0935	0.01660865	0.003012977	0.002180179	0.0617787	0.01574816	0.04047219	0.1532491	0.1005695
909500	-3.99559	-18.6866	14.691	0.1884029	0.0004556262	0.004512019	0.01410964	0.04712972	0.03096169	0.110207	0.06796205
910000	-8.21202	-20.956	12.744	0.05075823	0.007456031	0.0007961991	0.08689677	0.005855215	0.07316094	0.2880632	0.04810802
910500	-1.39076	-19.8732	18.4824	0.1067499	0.000456814	0.004418925	0.05189764	0.02324218	0.05771887	0.01569072	0.0139958
911000	-5.42902	-19.631	14.202	0.06824135	0.002108464	0.001623877	0.05702448	0.1345407	0.1225715	0.06219289	0.03988925
911500	-0.632882	-20.0537	19.4208	0.03598909	0.001489853	0.0004590313	0.03124787	0.004383209	0.07929894	0.06448206	0.009902182
912000	-7.44728	-19.3163	11.869	0.3278861	0.001382864	0.0145093	0.02032868	0.03992341	0.02792185	0.1302524	0.04263587
912500	-3.89234	-19.3254	15.4331	0.0726324	0.000255713	0.00331733	0.04395051	0.08473218	0.06159004	0.05827606	0.1018836
913000	-8.0101	-20.3353	12.3252	0.07467111	0.0008202578	0.004640763	0.07653765	0.2099233	0.1178637	0.02572823	0.07184889
913500	-1.39821	-20.2896	18.8914	0.08180471	0.003203956	0.001052605	0.00232158	0.01533175	0.001231791	0.1065329	0.04224242
914000	-1.23669	-20.284	19.0473	0.1367181	0.001453767	0.004909811	0.0006530748	0.03515785	0.01952141	0.02978064	0.01773523
914500	-11.7051	-24.9507	13.2456	0.1617629	0.003679419	0.0009832433	0.1697314	0.01294434	0.01483521	0.09515196	0.07692533
915000	-9.81723	-23.4441	13.6268	0.09406296	0.0006337443	0.007919364	0.189681	0.02365188	0.08992277	0.1109433	0.0001354943
915500	1.39052	-18.7029	20.0934	0.04851292	0.0002703517	0.001400219	0.003548433	0.03670802	0.02549643	0.05993654	0.01774907
916000	-1.78648	-17.6374	15.8509	0.03251991	0.0002565716	0.0004375668	0.004253056	0.007704448	0.2498855	0.1018583	0.008830215
916500	-4.71261	-22.6224	17.9098	0.05270787	0.00852711	7.22918e-06	0.02038803	0.08268901	0.03592813	0.1017917	0.0007631399
917000	-1.5827	-20.5185	18.9358	0.004884611	0.002012606	0.000827051	0.02676364	0.02509944	0.03532157	0.1508956	0.005699007
917500	-3.00463	-20.1457	17.1411	0.06004904	0.0002567499	0.003509358	0.01372401	0.03488563	0.1436076	0.03743895	0.04776775
918000	-2.69531	-20.2789	17.5835	0.07120799	0.0002255354	0.006623701	0.01368322	0.08116356	0.01488029	0.09766518	0.0336663
918500	-7.05672	-19.9963	12.9395	0.2053276	0.004924234	0.004886849	0.01541701	0.1063734	0.1228207	0.08566342	0.005902713
919000	-7.67529	-20.1456	12.4703	0.1705626	0.00319702	0.0108353	0.06697006	0.02358569	0.1206575	0.1718486	0.00711953
919500	-1.74623	-20.3826	18.6364	0.03101718	0.00030428	0.002933956	0.01973979	0.02568848	0.09275151	0.08794122	0.00609626
920000	-4.74052	-19.9079	15.1674	0.1984489	0.001093047	0.01112207	0.01620002	0.09083367	0.0283909	0.05978762	0.03404566
920500	0.663162	-19.7803	20.4434	0.03862921	0.0004781342	0.001502709	0.01328646	0.0541378	0.005845614	0.04385935	0.01838116
921000	-6.79458	-21.4831	14.6885	0.1491659	0.002791293	0.000541924	0.0237418	0.07135319	0.03819488	0.07584037	0.1022377
921500	1.17283	-18.0417	19.2145	0.03158217	0.0002988884	0.0002666882	0.001212094	0.05526984	0.02419882	0.006428529	0.1183088
922000	-6.35303	-21.1087	14.7556	0.05543292	0.003502819	0.002259302	0.03560131	0.05507629	0.1155586	0.1187102	0.07437013
922500	-3.25257	-20.8047	17.5522	0.1152864	0.001409926	0.006754971	0.03975346	0.02154294	0.08641191	0.03831339	0.01121195
923000	-4.76066	-19.1203	14.3597	0.1293187	0.002946599	0.002517409	0.007821395	0.07202293	0.1117555	0.1262506	0.02767606
923500	-0.665831	-19.8394	19.1736	0.03671135	0.0004009193	0.00119687	0.03451266	0.08352442	0.03211654	0.009985754	0.04116551
924000	-12.0779	-21.9135	9.83559	0.06322215	0.0005707021	0.00354283	0.005431699	0.06050158	0.01816165	0.3552833	0.1997996
924500	-4.24967	-22.6037	18.3541	0.1648819	0.0007232588	0.01692053	0.004149466	0.03417887	0.03849484	0.005721575	0.01551954
925000	2.61906	-17.3754	19.9944	0.00136714	0.00024653	0.0001128614	0.008605084	0.07774624	0.05784096	0.006279317	0.04637254
925500	-2.2529	-19.4143	17.1614	0.1359815	0.000466119	0.001940557	0.0007975472	0.09157923	0.06027494	0.003655532	0.04552696
926000	-2.39784	-18.7933	16.3954	0.0891972	0.001399409	0.001633174	0.009673465	0.04662929	0.111461	0.08763173	0.03089704
926500	-10.1485	-20.0896	9.94111	0.08482388	0.0004901377	0.006809575	0.03137915	0.3406641	0.01868069	0.09574662	0.1226432
927000	1.03231	-18.2957	19.328	0.03744129	0.0009128288	0.000846814	0.01039695	0.008374319	0.08408568	0.08660678	0.00322716
927500	-4.2498	-19.3545	15.1047	0.1749442	0.002411224	0.006185603	0.003998567	0.06771783	0.1066814	0.06786487	0.01325438
928000	3.22904	-19.0712	22.3003	0.000399018	3.756107e-05	0.0003806936	0.01036056	0.01873801	0.01025202	0.00329593	0.03981614
928500	-2.42695	-21.6253	19.1983	0.05857202	0.0004766261	0.000654336	0.01626455	0.04613848	0.01326968	0.0891105	0.01389089
929000	-1.17468	-18.5466	17.3719	0.01620447	0.001799179	1.835298e-05	0.0101759	0.09005941	0.07343151	0.07956831	0.05844023
929500	-0.519369	-19.0058	18.4864	0.04149356	0.0004697315	0.0005941257	0.02041138	0.08531566	0.09043248	0.0006278187	0.03462761
930000	-1.47922	-21.2797	19.8005	0.008577065	0.002526976	0.00102577	0.06486634	0.022727	0.008237625	0.0800079	0.02029918
930500	-1.25865	-21.89	20.6313	0.03997729	0.00314788	4.942468e-05	0.01576087	0.03549421	0.03211772	0.0340714	0.006108713
931000	0.317781	-18.4298	18.7476	0.0431188	9.795129e-05	0.0006918695	0.005048739	0.07581884	0.06581135	0.001866786	0.06845996
931500	-0.154683	-17.5051	17.3504	0.009499549	1.001414e-05	0.0006854343	0.008250263	0.06629769	0.1569469	0.03676108	0.05231992
932000	-4.44231	-21.4868	17.0445	0.1488227	0.0003202787	0.007269061	0.02774954	0.02069666	0.1042239	0.002982117	0.03400342
932500	-2.84709	-18.6449	15.7978	0.1256433	0.0001979305	0.003059637	0.006914977	0.008389652	0.06532352	0.1644469	0.03442831
933000	-2.19286	-20.2866	18.0938	0.09186843	0.0004159137	0.00461809	0.03028915	0.04945497	0.02394747	0.08454815	0.008462953
933500	-2.76235	-19.22	16.4577	0.03391524	0.0003465646	0.001768252	0.04807682	0.04873963	0.001230874	0.1234622	0.1178702
934000	-3.99122	-19.2284	15.2371	0.02431419	0.0001181677	0.002049356	0.05402267	0.002466541	0.02365939	0.2083513	0.1214539
934500	-6.82008	-19.7908	12.9707	0.006369902	0.0009347239	0.0007462599	0.03029441	0.04755658	0.270321	0.1179795	0.07555435
935000	-1.1283	-18.8415	17.7132	0.09208207	0.0002422111	0.00505819	0.01397631	0.01312249	0.06648848	0.1063618	0.01530265
935500	1.77702	-18.0859	19.863	0.02750021	0.0001607739	0.0004006906	0.02757877	0.01825247	0.08259827	0.02384947	0.02480369
936000	-5.0598	-20.7792	15.7194	0.07667849	0.005100141	0.004716402	0.07033245	0.0005232228	0.01136457	0.1874496	0.05615787
936500	-10.2383	-23.5291	13.2908	0.09600098	0.01656685	0.0001304078	0.02183754	0.139107	0.03016473	0.1955889	0.03435856
937000	0.0868437	-18.4595	18.5464	0.0125731	0.001536826	0.0001205273	0.0145003	0.04858733	0.04235893	0.1343246	0.01697168
937500	-3.93244	-20.3679	16.4355	0.1069847	0.0004440353	0.004599833	0.09167794	0.07339942	0.06135822	0.02466164	0.01339206
938000	-3.60458	-21.0589	17.4543	0.04744481	0.001409137	0.001722878	0.08878961	0.001741065	0.01745784	0.07959468	0.08741921
938500	-4.37971	-19.4692	15.0895	0.1107452	0.002064032	0.003941761	0.006117226	0.05285481	0.07934592	0.132339	0.05640954
939000	-2.30045	-21.0136	18.7132	0.04218363	0.001614655	0.001708992	0.05587543	0.01955566	0.09190126	0.03476098	0.01503414
939500	-4.98596	-20.3493	15.3633	0.008878562	0.001368783	0.0009826421	0.04176582	0.05757272	0.164614	0.1319091	0.02303557
940000	0.778243	-16.3812	17.1594	0.00178395	0.0004025606	1.771381e-05	0.001430813	0.05280864	0.1940938	0.06995799	0.01982575
940500	-1.68355	-18.182	16.4985	0.01029801	9.711277e-05	0.0006332405	0.03120101	0.001671547	0.1241132	0.1805638	0.02479051
941000	-2.36763	-21.5947	19.227	0.07939503	3.763121e-05	0.00980927	0.001011772	0.007212855	0.04052759	0.09822135	0.0007253404
941500	-6.8391	-19.6456	12.8065	0.1560105	0.001727594	0.005987685	0.061756	0.0905718	0.0002403194	0.169196	0.07247952
942000	-7.26716	-21.4605	14.1934	0.1132637	0.008432368	0.006864999	0.005369566	0.06008703	0.06555994	0.2192062	0.009839875
942500	-1.34295	-20.0866	18.7437	0.0548777	0.0002414218	0.0009458468	0.02387813	0.08047393	0.04350456	0.03082944	0.0263588
943000	-4.86611	-19.6592	14.7931	0.04595464	0.003447005	0.0002219305	0.003528499	0.09730986	0.04499709	0.1174412	0.1457358
943500	-4.15373	-19.8184	15.6647	0.04703807	0.001211062	0.00260109	0.09493379	0.05674208	0.06353669	0.1224169	0.02657952
944000	4.07402	-18.3941	22.4681	0.02047475	0.0002933858	0.0009899568	0.002439524	0.002499379	0.00999251	0.03477773	0.003419762
944500	-14.675	-23.3251	8.65014	0.1238797	0.005570268	0.0003307763	0.05254107	0.1510399	0.2208627	0.005575022	0.2059863
945000	-1.50736	-19.9064	18.399	0.07048365	0.001278506	0.0002344274	0.004303743	0.006752582	0.02818371	0.1373679	0.02973697
945500	-1.56933	-17.5436	15.9743	0.01657695	0.0007027533	0.0005462064	0.005866074	0.04326676	0.007279456	0.279502	0.04583786
946000	-3.28408	-22.3286	19.0445	0.09987196	0.001304537	0.005730796	0.007062534	0.0193565	0.006890014	0.05841834	0.04743092
946500	-4.34335	-18.7779	14.4345	0.07782043	0.0002766925	0.004033316	0.01534493	0.0415863	0.2759005	0.04081606	0.02078761
947000	-5.59474	-19.996	14.4012	0.005452858	0.000411222	0.0001159071	0.02934198	0.1889912	0.0936074	0.1514779	0.008832356
947500	-4.21137	-19.2742	15.0628	0.08421114	0.002149745	0.001412539	0.02199371	0.01321312	0.07203905	0.2110112	0.03912194
948000	-6.83829	-19.226	12.3877	0.01844544	0.002608457	0.002300216	0.1044179	0.01679428	0.07181513	0.2946195	0.06790871
948500	-6.4224	-19.0998	12.6774	0.2176207	0.0003331338	0.009859568	0.02209901	0.1323583	0.02797201	0.06273243	0.09144876
949000	-0.246299	-20.8714	20.6251	0.006820166	0.003059943	0.0008975537	0.02169478	0.004013345	0.004096891	0.08929309	0.03716005
949500	-6.97507	-19.6176	12.6425	0.07102291	0.0006065837	0.004622967	0.09072562	0.0577936	0.07999572	0.140146	0.1212538
950000	-2.97649	-19.5609	16.5844	0.05071977	0.001156753	0.002131972	0.03941484	0.06819581	0.0884243	0.1052662	0.01376474
950500	-5.19337	-19.686	14.4926	0.1512431	0.002473395	0.004773175	0.01824806	0.08079897	0.002777556	0.1641865	0.04915993
951000	-5.43157	-21.1942	15.7626	0.05521816	0.002143031	0.005695317	0.08341832	0.02940623	0.06885568	0.1368237	0.02860241
951500	-2.61998	-18.9627	16.3428	0.1618998	0.0002399865	0.006581225	0.03171048	0.01922421	0.04446931	0.08244502	0.03458469
952000	-4.46094	-19.2779	14.817	0.0835516	0.0002445597	0.002791745	0.02463407	0.06404917	0.0793486	0.06461046	0.1382132
952500	-4.02732	-21.1469	17.1196	0.01934442	0.00441281	0.001208243	0.09735704	0.0241094	0.05355068	0.1344643	0.007867168
953000	-3.60517	-21.192	17.5869	0.05287459	4.81829e-05	0.005942837	0.01941841	0.1156646	0.05259752	0.03889679	0.03350725
953500	-4.66261	-21.9145	17.2519	0.05161013	0.001669134	0.001368093	0.06152485	0.12245	0.01600155	0.06573651	0.0153363
954000	-0.732279	-21.2388	20.5065	0.06573779	0.000611301	0.0005220231	0.005481436	0.0515999	0.01744818	0.02160822	0.009958134
954500	0.409984	-19.1235	19.5334	0.06713958	9.402128e-05	0.001517174	0.02472477	0.03183525	0.02518924	0.03031127	0.04080974
955000	-2.01451	-19.4761	17.4616	0.08962704	0.0002913881	0.003247342	0.02952772	0.08475624	0.01909249	0.03441248	0.06425881
955500	-1.23961	-18.7034	17.4638	0.1353696	0.0001729019	0.002440672	0.002686936	0.05869537	0.06176818	0.009471543	0.05449689
956000	-3.36795	-19.4596	16.0917	0.1102794	0.0002430324	0.007056035	0.001475264	0.1050588	0.006655797	0.08049762	0.08244351
956500	-3.3162	-20.6266	17.3104	0.1158457	0.001542926	0.007517977	0.07107697	0.004435723	0.06844558	0.06329707	0.0006100155
957000	1.12159	-17.3647	18.4863	0.008396961	3.453979e-05	4.224472e-05	0.02130989	0.07803257	0.04801741	0.05663369	0.06151002
957500	-4.77607	-20.2715	15.4954	0.1156511	0.0002442832	0.004593976	0.1040213	0.07748082	0.07708718	0.006342492	0.03810045
958000	3.90496	-16.8861	20.7911	0.003848878	1.31672e-05	0.000392762	0.00453907	0.03031443	0.07275091	0.03033873	0.01653996
958500	-3.81747	-19.0599	15.2424	0.01393106	0.001263822	0.0001653965	0.0105846	0.02883535	0.1615377	0.1185702	0.1012831
959000	0.122205	-19.1591	19.2813	0.05403785	3.988444e-05	0.001549012	0.02241127	0.06853215	0.02006845	0.0251222	0.0424685
959500	-4.9725	-22.2395	17.267	0.08903038	0.00117023	0.007269821	0.02746773	0.06793623	0.09202551	0.01277422	0.037267
960000	-1.88755	-19.3104	17.4229	0.04837383	0.001398299	0.001664767	0.04974807	0.01448734	0.03736783	0.1517751	0.02233496
960500	-4.62205	-19.31	14.688	0.1274177	0.001923216	0.004609472	0.04340433	0.05213246	0.0961297	0.1211931	0.01708434
961000	-7.27881	-21.0628	13.784	0.2901393	0.001224322	0.00815982	0.08652708	0.02179397	0.01776452	0.05095771	0.03252804
961500	-4.11385	-20.1429	16.029	0.1728319	0.0008959743	0.00241665	0.01085707	0.006406151	0.1560625	0.03789755	0.009474257
962000	-3.99963	-19.3728	15.3731	0.07945018	0.0008410019	0.00418221	0.04958924	0.02485814	0.0008213375	0.249009	0.02088575
962500	-3.09541	-18.7416	15.6462	0.07820909	0.0001007816	0.0020528	0.0351971	0.0816463	0.09844599	0.04572449	0.07460799
963000	-3.09672	-21.0662	17.9695	0.00455083	0.0007515471	0.002347568	0.1259789	0.01964319	0.02054622	0.07753335	0.04846854
963500	-7.10164	-20.2383	13.1367	0.1614252	0.0007780742	0.005786806	0.04679005	0.001866265	0.001491663	0.1778064	0.1455131
964000	-5.84377	-20.5986	14.7549	0.04939143	0.0003005273	0.001155361	0.04925888	0.1176729	0.09006973	0.1319699	0.02073049
964500	-6.56796	-19.7425	13.1746	0.1963711	0.000860003	0.008924512	0.004047452	0.1107018	0.2009214	0.01284505	0.004893628
965000	-5.34221	-19.7979	14.4557	0.07244108	0.0009447302	0.004919263	0.002848068	0.1041224	0.1082067	0.1619284	0.02009759
965500	-0.856455	-18.978	18.1215	0.1036094	0.0001474712	0.005565518	0.03030661	0.02139802	0.1090736	0.01388028	0.008235206
966000	-6.90721	-23.2934	16.3862	0.051556	0.0005804155	0.009469167	0.05450891	0.008415602	0.008603342	0.2320573	0.01379164
966500	-3.99295	-22.5102	18.5173	0.0859424	0.001903872	0.002599986	0.073448	0.04309295	0.02352767	0.02756345	0.01435172
967000	0.0495901	-19.3544	19.404	0.02038783	0.00342988	0.0004971808	0.0002053257	0.01358609	0.02294802	0.1471658	0.01987496
967500	-3.03912	-20.8649	17.8258	0.1175749	0.0004878216	0.009391986	0.03220509	0.01149345	0.04265311	0.07128196	0.02191644
968000	-0.778616	-18.5087	17.7301	0.1367072	0.0003591275	0.007844885	0.001390828	0.001595004	0.004334365	0.1568387	0.002719247
968500	-4.66675	-20.2044	15.5377	0.06775439	0.0007077052	0.004078848	0.0975641	0.07473085	0.01197672	0.1343585	0.03023833
969000	0.204292	-19.4268	19.6311	0.009388303	0.0006832609	0.0008283547	0.04017572	0.05707864	0.01358114	0.06327383	0.03172945
969500	2.66685	-17.6942	20.3611	0.03224778	3.132424e-05	0.001180643	0.002180644	0.01416634	0.1099951	0.01599789	0.004439439
970000	0.210267	-19.2299	19.4402	0.1009334	5.366294e-05	0.006060961	0.009405483	0.01994774	0.0368425	0.04698406	0.006057291
970500	-4.1337	-19.0338	14.9001	0.1300467	0.0004402688	0.00228745	0.02693887	0.02107018	0.180966	0.04102452	0.05051387
971000	-4.50376	-20.2711	15.7674	0.08838647	0.002929674	0.002464685	0.009088618	0.07189216	0.1398455	0.05076683	0.04454982
971500	-1.79535	-17.5664	15.771	0.0057664	0.0004948054	0.0003743308	0.01017123	0.06891414	0.08796713	0.102638	0.1334149
972000	-3.39098	-20.2667	16.8757	0.01581704	0.003817333	0.0001672292	0.003383401	0.09554783	0.002471848	0.08287636	0.1504281
972500	1.83303	-18.2601	20.0931	0.1211178	0.0001939107	0.003020747	0.007106345	0.01132897	0.04559432	0.004202819	0.00107313
973000	-3.40641	-21.2355	17.8291	0.08120107	0.002502145	0.003863976	0.03614014	0.03471412	0.07291412	0.05387738	0.02162618
973500	-2.52582	-18.9603	16.4345	0.05735843	0.0007950323	0.001405003	0.02704515	0.0113486	0.1892042	0.07080731	0.01860276
974000	2.9804	-17.6366	20.617	0.008141302	0.0001646126	0.0003451015	0.01447721	0.006998459	0.08667335	0.03330355	0.01733841
974500	-3.76705	-19.1278	15.3608	0.03378427	0.004127552	0.001001534	0.005083833	0.04200548	0.03192251	0.2625183	0.04980966
975000	-8.82098	-20.8581	12.0371	0.1323153	0.001133916	0.002572538	0.1314506	0.02680663	0.1456396	0.05041999	0.1060988
975500	-1.92761	-18.722	16.7944	0.01883553	0.001509031	0.0002854876	0.02050945	0.05760699	0.0928121	0.09100241	0.07601038
976000	0.118974	-18.5336	18.6526	0.06663054	0.0003942047	0.000354271	0.006513733	0.009271238	0.1782539	0.0006649564	0.003579502
976500	-2.67748	-20.7797	18.1023	0.04559818	0.001026401	0.0002849226	0.04846653	0.01001367	0.07201322	0.07814864	0.03762873
